mission,roll,frame,Photo Date,Photo Time GMT,Center Point Lat,Center Point Lon,Nadir Lat,Nadir Lon,Lens mm,geon,feat,Clouds Percentage,Look Angle,Look Direction,Sun Azimuth,Sun Elevation Angle,camera,film,Camera (uncataloged),caption,Features from Image Detectives (not NASA),RecordType
STS045,72,16,19920324,211432,37,-76.5,39.6,-74.5,100,USA-VIRGINIA,"CHESAPEAKE BAY, HAZE",0,50,SW,253,22,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS045,611,66,19920328,200900,36.5,-82,40.6,-81.6,50,USA-VIRGINIA,"APPALACHIANS, RES., SG.",0,LO,S,234,39,RX: Rolleiflex,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS045,618,34,19920330,184900,37,-76,41.7,-74,250,USA-VIRGINIA,"VIRGINIA BEACH, CLOUDS",60,LO,S,220,45,RX: Rolleiflex,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS045,618,33,19920330,184900,38,-75.5,41.7,-74,250,USA-VIRGINIA,CHINCOTEAGUE BAY,50,LO,S,220,45,RX: Rolleiflex,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS046,85,45,19920801,131520,36,-76,28.5,-74.9,100,USA-VIRGINIA,ALBEMARLE SOUND AREA,15,LO,N,88,36,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS046,85,44,19920801,131507,37,-76,28.5,-75.8,100,USA-VIRGINIA,NORFOLK AREA COAST,10,HO,N,88,36,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS047,153,376,19920916,213150,37,-80.5,36.3,-79.6,90,USA-VIRGINIA,"PULASKI, BLUESTONE R.",10,22,NW,256,23,LH: Linhof,"QX868: Kodak, natural color positive, Ektachrome QX868(5017 emulsion), ASA 64, thin base.",,,,CatalogedWithCenterPoint
STS047,153A,284,199209__,,38,-80,,,250,USA-VIRGINIA,"APPALACHIAN MTS, DARK",20,LO,,,,LH: Linhof,QX,,,,CatalogedWithCenterPoint
STS047,153A,282,199209__,,37,-82,,,250,USA-VIRGINIA,"CL., RIDGES, TAIL, DARK",25,LO,,,,LH: Linhof,QX,,,,CatalogedWithCenterPoint
STS048,604,27,19910916,213200,38,-77,37.1,-65.5,250,USA-VIRGINIA,"PAN E.CST,CHESAPEAKE B.",90,HO,W,319,-23,RX: Rolleiflex,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS048,604,26,19910916,213200,37,-77,37.1,-65.5,250,USA-VIRGINIA,"PAN E.CST,CHESAPEAKE B.",90,HO,W,319,-23,RX: Rolleiflex,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,"<br>S48-604-26:  Norfolk, Chesapeake Bay, Washington, D.C. area.  Why<br>anyone would live here voluntarily certainly would seem mysteri-<br>ous from looking at this photograph. Again, as we march into the<br>1990's at a glacial, albeit technologically advanced pace any in-<br>telligent person should start to wonder just where it is we are<br>going... and why we ar going there...so smugly...<br><br><br>",,CatalogedWithCenterPoint
STS048,604,25,19910916,213200,37,-76.5,37.1,-65.5,250,USA-VIRGINIA,"PAN E.CST,CHESAPEAKE B.",90,LO,W,319,-23,RX: Rolleiflex,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS048,604,24,19910916,213100,36.5,-76,34.3,-68.4,250,USA-VIRGINIA,EAST CST PAN-HAZE,90,LO,W,312,-21,RX: Rolleiflex,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,21,19930412,122625,36.5,-76.5,36.3,-76.6,250,USA-VIRGINIA,"NORFOLK, VIRGINIA BEACH",0,5,N,94,21,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,20,19930412,122617,37,-76.5,36.7,-77,250,USA-VIRGINIA,JAMES RIVER MOUTH,5,12,NE,94,21,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,17,19930412,122602,36.5,-78,37.5,-77.8,250,USA-VIRGINIA,"ROANOKE RIVER RES., SOFT",5,21,S,94,20,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,16,19930412,122556,37,-78,37.8,-78.1,250,USA-VIRGINIA,"BLACKSTONE AIRPORT, HAZY",0,17,S,94,20,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,15,19930412,122552,37.5,-78,38,-78.4,250,USA-VIRGINIA,"JAMES RIVER, HAZY",5,13,SE,94,19,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,14,19930412,122539,37.5,-78.5,38.6,-79.1,250,USA-VIRGINIA,"JAMES RIVER, HAZY",5,25,SE,94,19,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,13,19930412,122534,38,-79,38.8,-79.3,250,USA-VIRGINIA,"ALLEGHENY MTS., SOFT",0,18,S,93,18,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,12,19930412,122531,38.5,-78.5,39,-79.5,250,USA-VIRGINIA,"ALLEGHENY MTS., SOFT",5,23,SE,93,18,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,87,11,19930412,122526,38.5,-79,39.2,-79.8,250,USA-VIRGINIA,"ALLEGHENY MTS., SOFT",10,22,SE,93,18,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,88,15,19930412,122607,37,-76,37.2,-77.5,100,USA-VIRGINIA,MOUTH OF THE CHESAPEAKE,10,29,E,94,20,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,88,14,19930412,122554,37.5,-78.5,37.8,-78.2,100,USA-VIRGINIA,"PEIDMONT, JAMES RIVER",20,9,SW,94,20,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,88,13,19930412,122548,37.5,-78.5,38.1,-78.5,100,USA-VIRGINIA,"PEIDMONT, JAMES RIVER",20,13,S,94,19,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,88,12,19930412,122546,37.5,-78.5,38.2,-78.6,100,USA-VIRGINIA,"PEIDMONT, JAMES RIVER",20,15,S,94,19,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS056,157,4,199304__,,37,-75.5,,,250,USA-VIRGINIA,CHESAPEAKE BAY,25,,,,,LH: Linhof,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithCenterPoint
STS058,20,37,1993____,,36.5,-81.5,,,,USA-VIRGINIA,BLUE RIDGE MTS.,0,LO,,,,NK: Nikon 35mm film camera,"5028: Kodak, color positive,Vericolor 400 Proof (VPH),ASA 400, standard base.",,,,CatalogedWithCenterPoint
STS058,80,29,19931022,182011,37,-81,34.6,-82.7,250,USA-VIRGINIA,"FOLD BELTS, HAZY",30,49,NE,202,42,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,81,52,19931024,165002,37,-76,33.9,-72.8,100,USA-VIRGINIA,"NORFOLK, COAST",30,LO,NW,185,44,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,81,48,19931024,164928,37.5,-76.5,34.7,-75.2,100,USA-VIRGINIA,"CHESAPEAKE B,WINDMILL PT",10,51,N,181,43,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,81,7,19931024,133906,38,-79,37.1,-79.8,100,USA-VIRGINIA,PAN-APPALACHIAN MTS.,0,HO,NE,125,22,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,83,82,19931021,151016,37,-76,38.5,-70.7,250,USA-VIRGINIA,CHESAPEAKE BAY MOUTH,5,LO,W,156,38,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,91,92,19931022,151109,38,-79.5,38.5,-79,100,USA-VIRGINIA,SHENANDOAH VALLEY,10,15,SW,147,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,91,91,19931022,151106,38.5,-79.5,38.4,-79.2,100,USA-VIRGINIA,SHENANDOAH VALLEY,10,7,W,147,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,91,90,19931022,151104,38.5,-79.5,38.4,-79.4,100,USA-VIRGINIA,SHENANDOAH VALLEY,10,3,NW,146,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,91,89,19931022,151102,38.5,-79,38.4,-79.5,100,USA-VIRGINIA,"APPALACHIAN MTS, AGRIC",10,11,E,146,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,91,88,19931022,151100,38.5,-79.5,38.4,-79.7,100,USA-VIRGINIA,"APPALACHIAN MTS, AGRIC.",30,5,NE,146,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,103,30,19931023,182452,37.5,-75.5,28.4,-75.2,50,USA-VIRGINIA,PAN-DELMARVA PENINSULA,80,HO,N,215,43,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS058,103,29,19931023,182445,37.5,-75.5,28.7,-75.7,50,USA-VIRGINIA,PAN-DELMARVA PENINSULA,80,HO,N,214,43,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS059,208,70,19940414,172358,37,-76,37.4,-74.7,100,USA-VIRGINIA,"NORFOLK AREA, DARK",0,35,W,193,62,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,208,69,19940414,172351,37,-76,37.7,-75.1,100,USA-VIRGINIA,"NORFOLK AREA, DARK",0,31,SW,192,61,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,208,67,19940414,172334,37,-77,38.6,-76,100,USA-VIRGINIA,"JAMES RIVER, SUNGLINT",0,45,SW,190,61,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,208,66,19940414,172325,37,-76,39,-76.5,100,USA-VIRGINIA,"CHESAPEAKE MOUTH, SGLINT",0,47,S,189,60,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,208,65,19940414,172315,37,-77,39.5,-77.1,100,USA-VIRGINIA,OBLIQUE OF PIEDMONT,5,53,S,187,60,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,208,61,19940414,172239,37,-77.5,41.2,-79.2,100,USA-VIRGINIA,PAN-LOWER CHESAPEAKE BAY,5,HO,S,183,58,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,208,60,19940414,172236,37.5,-77.5,41.3,-79.4,100,USA-VIRGINIA,PAN-LOWER CHESAPEAKE BAY,5,HO,S,182,58,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,216,87,19940412,180309,37,-76,37.5,-73.1,250,USA-VIRGINIA,"CHESAPEAKE B, NORFOLK",60,LO,W,213,57,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,216,86,19940412,180306,37,-76,37.6,-73.3,250,USA-VIRGINIA,"CHESAPEAKE B, NORFOLK",50,55,W,213,57,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,217,83,19940414,172459,37,-76,34.3,-71.5,250,USA-VIRGINIA,MOUTH OF CHESPEAKE BAY,5,LO,NW,202,64,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,217,82,19940414,172447,37,-76,34.9,-72.1,250,USA-VIRGINIA,MOUTH OF CHESPEAKE BAY,5,LO,NW,200,63,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,225,79,19940418,160003,37,-76,36.7,-75.9,250,USA-VIRGINIA,NORFOLK,0,10,N,147,61,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,225,78,19940418,155957,37.5,-77,37,-76.2,250,USA-VIRGINIA,"JAMES RIVER, PETERSBURG",0,27,NW,147,60,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,225,77,19940418,155949,37,-77,37.4,-76.7,250,USA-VIRGINIA,"PETERSBURG, JAMES RIVER",0,15,SW,146,60,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,225,76,19940418,155946,37.5,-77.5,37.6,-76.8,250,USA-VIRGINIA,"RICHMOND, JAMES RIVER",0,21,W,146,60,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,225,75,19940418,155941,37,-76.5,37.8,-77.1,250,USA-VIRGINIA,"NEWPORT NEWS, RIVERS",0,28,SE,146,59,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,225,74,19940418,155938,37,-76.5,38,-77.3,250,USA-VIRGINIA,"NEWPORT NEWS, RIVERS",0,34,SE,146,59,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,225,73,19940418,155927,37,-76.5,38.5,-77.9,250,USA-VIRGINIA,"NEWPORT NEWS, RIVERS",0,47,SE,145,58,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,225,72,19940418,155901,38.5,-78.5,39.8,-79.3,250,USA-VIRGINIA,ALLEGHENY MTS.,0,39,SE,144,57,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,"North and south Forks of the Shenandoah River.<br><br>Orient with the tuning fork away from the viewer (sunglint is always south of the spacecraft at this latitude). Then the South Fork (left) and the North Fork (right) of the Shenandoah meet in the foreground; Front Royal, Virginia is just to the left of the combined rivers at the junction. Massanutten Mountain, covered by reddish-brown fallen leaves of the George Washington National Forest, separates the river forks.",,CatalogedWithCenterPoint
STS059,225,71,19940418,155856,39,-77.5,40,-79.6,250,USA-VIRGINIA,"VIRGINIA, CITIES, RIVERS",0,51,E,143,56,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,"STS059-225-071  Potomac River; The Piedmont, Virginia/Maryland, U.S.A.  April 1994<br>The rolling landscape of the Piedmont Region of Virginia and Maryland can be seen in this southeast-looking low-oblique view.  In the upper right portion of the image, the Metropolitan Washington, D.C., area and the tidal estuary of the Potomac River are visible.  At the bottom left of the image, a small portion of the Shenandoah River Valley is discernible.  The Blue Ridge Mountains cross the bottom portion of the image.  The Potomac River, separating Virginia to the right (south), and Maryland to the left (north), is visible traversing the scene near the bottom center of the image.  The river cuts gaps into the Blue Ridge Mountains, as it flows generally southeastward into Washington, D.C.  The runways of the Dulles International Airport can be seen to the right of the center of the image.<br>",,CatalogedWithCenterPoint
STS059,226,18,19940416,164212,39,-77,38.5,-77.1,100,USA-VIRGINIA,DULLES INTERNATIONAL,20,15,N,167,61,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,227,25,19940415,170310,38,-75,38,-76,250,USA-VIRGINIA,"WALLOPS ISLAND, PARTIAL",5,28,E,180,62,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,227,24,19940415,170308,38,-75,38.1,-76.1,250,USA-VIRGINIA,WALLOPS ISLAND AREA,5,30,E,179,62,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,227,23,19940415,170305,38,-75,38.3,-76.3,250,USA-VIRGINIA,WALLOPS ISLAND AREA,5,35,E,179,62,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,227,22,19940415,170254,38,-75,38.8,-76.9,250,USA-VIRGINIA,WALLOPS ISLAND AREA,5,47,E,178,61,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,230,79,19940418,155943,37,-76,37.2,-76.4,40,USA-VIRGINIA,CHESAPEAKE BAY,0,13,SE,146,60,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,230,78,19940418,155934,37,-76.5,37.7,-76.9,40,USA-VIRGINIA,CHESAPEAKE BAY,0,23,SE,146,59,HB: Hasselblad,"5048: Kodak, natural color positive, Lumiere 100x/5048, ASA 100x, standard base.",,,,CatalogedWithCenterPoint
STS059,234,47,19940417,162139,37.5,-76.5,36.9,-75.8,250,USA-VIRGINIA,"JAMES & YORK RIVER, BAY",10,26,NW,158,62,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithCenterPoint
STS059,234,46,19940417,162137,37.5,-76.5,37,-75.9,250,USA-VIRGINIA,"NEWPORT NEWS, YORK RIVER",5,23,NW,158,62,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithCenterPoint
STS059,234,45,19940417,162135,37,-76.5,37.1,-76,250,USA-VIRGINIA,"NORFOLK, JAMES RIVER,SED",5,15,W,158,62,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,"STS059-234-045  Hampton Roads, Norfolk, and Newport News Area, Virginia, U.S.A.  April 1994<br>This near-vertical photograph shows the area of Hampton Roads, Norfolk, and Newport News in southeastern Virginia.  Hampton Roads, with one of the finest natural harbors in the world, has a deep water channel (near the center of the photograph) 4 miles (6 kilometers) long and 40 feet (12 meters) deep, through which the waters of the James, Nansemond, and Elizabeth Rivers pass into Chesapeake Bay.  The Hampton Roads harbor was the site of the Civil War battle between the ironclad ships, Monitor and Merrimack, in March l862.  Southeast of Hampton Roads is Norfolk, a port of entry and major commercial, industrial, shipping, and distribution center.  Its industries include shipbuilding; meat and seafood processing; automobile assembly; and the manufacture of fertilizers, farm implements, chemicals, textiles, and peanut oil.  Norfolk, along with the city of Portsmouth to its west, forms an extensive naval military complex.  As the largest operating military base in the United States, this complex includes a major naval air station, a supply center, and numerous training and operational facilities.  The Chesapeake Bay Bridge Tunnel (barely discernible near the east edge of the photograph) links Norfolk with the Delmarva Peninsula (not within the photograph) to the north.  West of Hampton Roads at the mouth of the James River is Newport News, a major port for transatlantic and intracoastal shipping and one of the largest shipbuilding and repair centers in the world.  Major products manufactured in Newport News include building materials, textiles, metal products, and radar and electronic equipment.  Other industries include oil refining, railroad shops, and seafood processing plants.",,CatalogedWithCenterPoint
